MS4A1,CD79A,HLA-DRA,TYROBP,KRT18,KRT8,FCER1G,S100A11,KRT19,AIF1,CST3,LAPTM5,HLA-DPB1,FTH1,MZB1,DSTN,ELF3,CLDN4,PERP,MGST1,GLUL,HLA-DPA1,MS4A6A,XBP1,IGHG1,FXYD3,AZGP1,CD37,CD74,RAB25,LYZ,CD52,SSR4,KRT7,FTL,CD68,SPINT2,CD9,GPX4,LST1,DERL3,RAC1,TACSTD2,SERF2,CSTB,EMP2,EPCAM,SMIM22,H3F3A,HLA-DQA1,SRGN,CLDN7,PPDPF,CLDN3,CRIP2,C1QA,C1QC,FYB,CTSB,TSTD1,CD24,CYB5A,C1QB,IER3,FCGR2A,HLA-DQB1,TPM1,ALDOA,GPX1,DSP,NUPR1,RAB13,FCGR3A,PSAP,S100A14,CYBB,NPC2,ANXA2,TMSB10,PLAUR,S100A13,NEAT1,PLPP2,CD14,TM4SF1,EFNA1,TSPO,SRP9,SERINC2,HLA-DRB1,HLA-DRB5,IGHG4,CRABP2,PTPRC,RNF130,SPI1,CSF1R,TSC22D1,CHCHD2,SPDEF,EFHD1,S100A10,AP2S1,MAL2,SERPINA1,CD69,CD151,JCHAIN,MT-CO1,ZG16B
0.8811320548201426,0.7952289196259706,-0.09117402,-0.328346511,-0.194124287,-0.274036305,-0.26074654,-0.395744799,-0.289548378,-0.301815494,-0.370139995,0.05288764564636089,0.09326334862378007,-0.317792954,-0.278276719,-0.377590272,-0.284703247,-0.234851714,-0.233584971,-0.163318957,-0.327542068,-0.07303847,-0.273405297,-0.304371983,-0.187531276,-0.236547292,-0.177801734,2.0115280375828775,0.18344983150991093,-0.287679277,-0.164138264,1.580235841410007,-0.443377326,-0.212948436,-0.224024609,-0.148419386,-0.349519895,-0.316211051,-0.481371298,0.15633292137425844,-0.224834611,-0.152804759,-0.210650811,-0.484826242,-0.186598243,-0.299559827,-0.215081392,-0.286538366,-0.370375411,-0.100214643,-0.34694387,-0.266433899,-0.39919167,-0.267428401,-0.266911585,-0.24616178,-0.236459768,0.016714318762775435,-0.095856345,-0.173684943,-0.146174219,-0.33871997,-0.206181393,-0.325135124,-0.232556759,-0.096716457,-0.229338938,-0.278520133,-0.392909377,-0.265043265,-0.25735505,-0.366785116,-0.208416551,-0.25163673,-0.204791567,-0.231468088,-0.192923996,-0.270250212,-0.385323365,-0.30149155,-0.315320357,-0.254907438,-0.294347344,-0.211956364,-0.216711595,-0.22444115,-0.383290889,-0.428874115,-0.256444092,-0.207836294,-0.044479718,-0.069953443,-0.199301111,-0.43091904,-0.330574859,0.008773857825576601,-0.26223528,-0.295102434,-0.322566664,-0.258224191,-0.269734622,-0.343395698,-0.430430868,-0.199710411,-0.247907584,1.2295288644878064,-0.31936037,-0.137662077,-0.315315237,-0.233876949
-0.360956378,-0.42526882,0.7730274947326119,3.502245860735039,-0.194124287,-0.274036305,1.161613803543212,0.32507453208614434,-0.289548378,0.3069158636618099,1.6097218823349668,1.3760409104582667,1.2206121152443519,3.501839962001578,-0.278276719,-0.377590272,-0.284703247,-0.234851714,-0.233584971,-0.163318957,0.5031512557305897,1.3974188385856234,2.6444347222597946,-0.36053725,-0.187531276,-0.236547292,-0.142579384,0.3731135767331749,1.51664546040036,0.22159473701844382,1.1424433828928566,-0.434225843,-0.383307071,-0.139413346,4.306207985233304,2.291226892836663,-0.349519895,-0.083800339,0.41210808973285906,1.504438879013294,-0.063515604,0.7226461369202342,-0.11262602,0.5012475377628237,0.05202385523706064,0.07975223532279888,-0.058213296,-0.286538366,0.23544345222274388,1.369104964977001,0.05051652122332363,0.03418689650538718,0.3377891667048804,-0.267428401,-0.266911585,3.811289714929601,1.767405219544102,3.8221286753398895,2.010699504967858,0.39139812800321466,-0.121259943,-0.33871997,4.325255824991146,-0.325135124,1.6467387192048646,0.6349637380490423,-0.229338938,-0.013338825,1.6377390934996954,0.21202094639542463,1.6889761459907575,0.8850775277563457,2.1319442891867837,2.6037906164171467,-0.204791567,2.6619583601290295,0.02435083909213472,0.06566415422360267,1.0782896705610718,1.567048344800495,-0.315320357,0.1915855899234908,-0.294347344,1.065374749503855,-0.101306183,-0.22444115,0.710237350753644,0.28995418114578275,-0.256444092,0.2726192461561158,1.1515718602772451,-0.069953443,-0.199301111,0.7301344987669434,2.942708128536854,3.446783188029326,2.420441238803394,-0.043925402,-0.157844744,-0.258224191,-0.269734622,0.17714029035133314,0.024843835895602313,-0.199710411,2.0196348821646484,-0.354924907,-0.31936037,-0.137662077,2.1467964740651717,-0.233876949
-0.360956378,-0.42526882,-0.307224399,-0.328346511,0.47138478343292295,0.5178545698655467,-0.26074654,0.21126095355713723,0.859959021914755,-0.301815494,-0.370139995,-0.354236436,-0.349623667,0.6669071572510212,-0.278276719,1.4730689761089177,0.9424014590349741,1.0550830058394998,3.41147962635671,0.02776490684248708,0.6069879212398998,-0.367129931,-0.273405297,-0.248206717,-0.187531276,0.03786879046892294,0.06875471213243668,-0.6099351,-0.441194274,0.22159473701844382,-0.199451281,-0.434225843,-0.143026054,1.0371480890033724,0.07107286130254653,-0.246005237,1.2156083168029022,-0.083800339,2.5341216350413096,-0.293035731,-0.063515604,1.4521885498723848,0.7695970961200593,0.859819821279688,0.1951971139146946,1.597000483344002,0.56925908600381,0.11230750152225462,1.1208710208964436,-0.229860491,-0.426435948,2.7397740534392914,0.8642040504005803,3.260951609972815,6.1800986594349805,-0.24616178,-0.236459768,-0.300403544,-0.095856345,0.39139812800321466,4.097557449716952,3.3469052230519245,-0.24214518,0.48688130691514037,-0.232556759,-0.296265601,1.5471075636537843,3.6991994939076136,-0.280095573,0.6890851577176467,-0.062721931,0.4677899797250941,-0.208416551,-0.041678837,0.006662843062437516,-0.231468088,0.5675379270834592,0.961435798701207,0.9304499699892925,-0.30149155,-0.315320357,0.6806017634850781,0.2752571889645077,-0.211956364,0.8219371119831367,0.746869661675555,-0.109908829,1.2483919099940988,2.151210745188698,-0.2764728,-0.304490931,-0.062103511,-0.199301111,-0.43091904,0.8969062612218769,0.008773857825576601,-0.26223528,1.2119597580101416,2.1482621355002536,0.205609434612189,9.269346358929347,1.7965855860174489,2.073580003884917,1.2813072075101273,-0.247907584,-0.354924907,1.3945320982857639,-0.137662077,2.7049578191982273,0.12026073445240398
1.295161532359293,0.30702982380002086,-0.1529027,-0.328346511,-0.260675194,-0.274036305,-0.26074654,-0.28193122,-0.289548378,-0.301815494,-0.370139995,-0.354236436,-0.067786475,-0.393056657,-0.165754101,-0.377590272,-0.284703247,-0.234851714,-0.233584971,-0.258860888,-0.327542068,-0.2200842,-0.273405297,-0.36053725,-0.175700056,-0.236547292,-0.177801734,0.3731135767331749,-0.17082593,-0.287679277,-0.199451281,2.3356589730097426,-0.383307071,-0.212948436,-0.233753097,-0.246005237,-0.349519895,-0.316211051,-0.369686374,0.15633292137425844,-0.224834611,-0.444621724,-0.210650811,-0.440004706,-0.234322662,-0.299559827,-0.215081392,-0.286538366,-0.510179764,-0.186645209,-0.426435948,-0.266433899,-0.346550182,-0.267428401,-0.266911585,-0.24616178,-0.236459768,-0.300403544,-0.193081999,-0.173684943,-0.162783737,-0.33871997,-0.24214518,-0.325135124,-0.232556759,-0.296265601,0.214772687374941,-0.278520133,-0.392909377,-0.265043265,-0.25735505,-0.366785116,-0.208416551,-0.209645151,-0.204791567,-0.231468088,-0.410198831,-0.270250212,-0.311403515,-0.30149155,-0.315320357,-0.233645865,-0.294347344,-0.211956364,-0.216711595,-0.22444115,-0.383290889,-0.428874115,-0.256444092,-0.207836294,-0.304490931,-0.069953443,-0.199301111,-0.043901194,-0.330574859,-0.303772445,-0.26223528,-0.295102434,-0.404927624,-0.258224191,-0.269734622,-0.285558366,-0.430430868,-0.199710411,-0.247907584,0.09777617084045839,-0.31936037,-0.137662077,-0.315315237,-0.233876949
0.4671025772809922,-0.181169272,-0.276360059,-0.328346511,-0.260675194,-0.274036305,-0.26074654,-0.395744799,-0.289548378,-0.301815494,-0.370139995,-0.252455415,-0.309361211,-0.418144558,-0.278276719,-0.377590272,-0.284703247,-0.234851714,-0.233584971,-0.258860888,-0.327542068,-0.367129931,-0.273405297,-0.36053725,-0.175700056,-0.236547292,-0.177801734,-0.6099351,-0.27337944,-0.287679277,-0.164138264,-0.434225843,-0.383307071,-0.212948436,-0.262938561,-0.246005237,-0.349519895,-0.316211051,-0.481371298,-0.293035731,-0.224834611,-0.444621724,-0.210650811,-0.484826242,-0.234322662,-0.299559827,-0.215081392,-0.286538366,-0.416976862,-0.229860491,-0.426435948,-0.266433899,-0.346550182,-0.267428401,-0.266911585,-0.24616178,-0.236459768,-0.300403544,-0.193081999,-0.362045966,-0.154478978,-0.33871997,-0.24214518,-0.325135124,-0.232556759,-0.163232839,-0.007283125,-0.278520133,-0.392909377,-0.265043265,-0.25735505,-0.366785116,-0.208416551,-0.25163673,-0.204791567,-0.231468088,-0.410198831,-0.270250212,-0.444459245,-0.30149155,-0.315320357,-0.254907438,-0.294347344,-0.211956364,-0.216711595,-0.22444115,-0.383290889,-0.189264683,-0.256444092,-0.2764728,-0.252488688,-0.069953443,-0.199301111,0.7301344987669434,-0.330574859,-0.303772445,-0.26223528,-0.295102434,-0.487288584,-0.258224191,-0.269734622,-0.343395698,-0.430430868,-0.199710411,-0.247907584,-0.354924907,-0.31936037,-0.137662077,-0.371131372,-0.233876949
-0.360956378,-0.42526882,-0.276360059,-0.328346511,2.4679119953441946,0.7441091055059363,-0.26074654,-0.054304063,7.360621556741701,-0.301815494,4.448769102407652,-0.354236436,-0.309361211,1.563799615391131,-0.165754101,2.4695778019196397,1.9463962182510146,2.345017725207404,0.20824104099746046,-0.258860888,0.2954779247119696,-0.367129931,-0.273405297,4.806667267442214,-0.163868836,2.5076135289081334,0.7732017003321182,-0.6099351,-0.413225135,1.240142764577874,-0.199451281,-0.434225843,0.2774657266480647,-0.212948436,-0.165653681,-0.246005237,1.4242920784000566,0.72963715338177,2.087381941292162,-0.293035731,-0.224834611,0.8685546195106643,-0.210650811,0.00821064792713534,-0.091149403,2.3556246073546037,0.41239099039349303,4.49961204471259,1.6800884326903591,-0.229860491,-0.426435948,0.3348076917202655,0.6009966085527303,1.5807706521891847,2.468183670037172,-0.24616178,-0.236459768,-0.300403544,-0.063447793,1.3332032457721852,-0.137869461,-0.093011624,-0.206181393,2.618424437383377,-0.232556759,-0.296265601,0.43682850008808155,1.4186402409179728,-0.280095573,0.21202094639542463,-0.25735505,0.4677899797250941,-0.208416551,-0.041678837,-0.204791567,-0.231468088,-0.301561414,0.009678426443752393,-0.045292054,-0.30149155,-0.315320357,0.361678172031869,2.5536753197886837,-0.211956364,-0.216711595,-0.22444115,0.5735463208467599,0.5295636133578617,0.14483171461062036,-0.047684447,-0.304490931,-0.054253578,0.4777059703128899,-0.43091904,-0.330574859,-0.303772445,-0.26223528,0.9607827260285806,1.4893744555150674,1.1332766866072155,5.1811687956737655,-0.169883702,0.7077558918920404,0.540798398401965,-0.247907584,-0.354924907,0.2519371196750494,-0.137662077,2.450684317526502,1.1826737854182638
-0.360956378,0.30702982380002086,-0.307224399,-0.328346511,-0.260675194,-0.274036305,-0.26074654,-0.395744799,-0.289548378,-0.301815494,-0.33278411,-0.354236436,-0.349623667,-0.424416533,-0.053231482,-0.377590272,-0.284703247,-0.234851714,-0.233584971,-0.258860888,-0.327542068,-0.330368498,-0.273405297,-0.304371983,-0.187531276,-0.236547292,-0.177801734,-0.6099351,-0.37593295,-0.287679277,-0.199451281,-0.434225843,0.21739547227731157,-0.212948436,-0.249967244,-0.246005237,-0.349519895,-0.316211051,-0.481371298,-0.293035731,-0.063515604,-0.444621724,-0.210650811,-0.484826242,-0.234322662,-0.299559827,-0.215081392,-0.286538366,-0.510179764,-0.186645209,-0.34694387,-0.266433899,-0.39919167,-0.267428401,-0.266911585,-0.24616178,-0.236459768,-0.300403544,-0.193081999,-0.173684943,-0.154478978,-0.33871997,-0.24214518,-0.325135124,-0.232556759,-0.296265601,-0.229338938,-0.331556395,-0.392909377,-0.265043265,-0.25735505,-0.366785116,-0.208416551,-0.25163673,-0.204791567,-0.231468088,-0.084286579,-0.270250212,-0.459243215,-0.30149155,-0.315320357,-0.254907438,-0.294347344,-0.211956364,-0.216711595,-0.22444115,-0.383290889,-0.428874115,-0.256444092,-0.2764728,-0.304490931,-0.069953443,-0.199301111,-0.43091904,-0.330574859,-0.303772445,-0.26223528,-0.295102434,-0.487288584,-0.258224191,-0.269734622,-0.343395698,-0.430430868,-0.199710411,-0.247907584,-0.354924907,-0.31936037,-0.043073081,-0.488965434,-0.233876949
0.053073099741841816,0.5511293717129958,-0.1529027,-0.328346511,-0.260675194,-0.274036305,-0.26074654,-0.395744799,-0.289548378,-0.301815494,-0.370139995,-0.354236436,-0.349623667,-0.374240731,-0.165754101,-0.377590272,-0.284703247,-0.234851714,-0.233584971,-0.258860888,-0.327542068,-0.2200842,-0.273405297,-0.304371983,-0.187531276,-0.236547292,-0.177801734,0.0454306845632344,-0.217441162,-0.287679277,-0.199451281,0.0693895782105362,-0.383307071,-0.212948436,-0.243481585,-0.246005237,-0.349519895,-0.316211051,-0.258001451,-0.293035731,-0.224834611,-0.444621724,-0.210650811,-0.440004706,-0.234322662,-0.299559827,-0.215081392,-0.286538366,-0.463578313,0.029431204349361154,-0.187959714,-0.266433899,-0.241267205,-0.267428401,-0.266911585,-0.24616178,-0.236459768,-0.300403544,-0.193081999,-0.362045966,-0.154478978,-0.33871997,-0.24214518,-0.325135124,-0.232556759,-0.22974922,-0.229338938,-0.331556395,-0.392909377,-0.265043265,-0.25735505,-0.366785116,-0.208416551,-0.25163673,-0.204791567,-0.231468088,-0.410198831,-0.214264485,-0.444459245,-0.30149155,-0.315320357,-0.254907438,-0.294347344,-0.211956364,-0.216711595,-0.22444115,-0.383290889,-0.189264683,-0.256444092,-0.207836294,-0.304490931,-0.069953443,-0.199301111,-0.43091904,-0.330574859,-0.303772445,-0.26223528,-0.295102434,-0.322566664,-0.258224191,-0.269734622,-0.285558366,-0.430430868,-0.199710411,-0.247907584,0.7768277870288672,-0.033711625,-0.137662077,-0.042436357,-0.233876949
-0.360956378,-0.42526882,-0.291792229,-0.328346511,-0.260675194,-0.274036305,-0.26074654,-0.395744799,-0.289548378,-0.301815494,-0.370139995,-0.150674395,-0.309361211,-0.430688508,-0.278276719,-0.377590272,-0.284703247,-0.234851714,-0.233584971,-0.258860888,-0.327542068,-0.293607066,-0.273405297,-0.36053725,-0.187531276,-0.236547292,-0.177801734,-0.6099351,-0.441194274,-0.287679277,-0.199451281,0.5730049992770265,-0.443377326,-0.212948436,-0.262938561,-0.246005237,-0.349519895,-0.316211051,-0.481371298,-0.293035731,-0.224834611,-0.444621724,-0.210650811,-0.484826242,-0.234322662,-0.299559827,-0.215081392,-0.286538366,-0.510179764,-0.186645209,-0.028975557,-0.266433899,-0.39919167,-0.267428401,-0.266911585,-0.24616178,-0.236459768,-0.300403544,-0.193081999,-0.362045966,-0.162783737,-0.33871997,-0.24214518,-0.325135124,-0.232556759,-0.296265601,-0.229338938,-0.331556395,-0.392909377,-0.265043265,-0.25735505,-0.366785116,-0.208416551,-0.25163673,-0.204791567,-0.231468088,-0.410198831,-0.270250212,-0.340971455,-0.30149155,-0.315320357,-0.254907438,-0.294347344,-0.211956364,-0.216711595,-0.22444115,-0.383290889,-0.428874115,-0.256444092,-0.253593964,-0.252488688,-0.069953443,-0.199301111,-0.043901194,-0.330574859,-0.303772445,-0.26223528,-0.295102434,-0.487288584,-0.258224191,-0.269734622,-0.285558366,-0.430430868,-0.199710411,-0.247907584,0.09777617084045839,-0.31936037,-0.137662077,-0.45795647,-0.233876949
-0.360956378,-0.42526882,0.4643840965577804,4.820974382140534,-0.260675194,-0.274036305,1.8727939753090161,0.8562045652215109,-0.289548378,3.502755488817828,2.356839571827779,0.765354788237387,0.6972001878848006,1.6578792438673664,-0.278276719,-0.235231868,-0.284703247,-0.234851714,-0.233584971,-0.258860888,3.6182512210098907,0.9930430788457021,5.238070294631052,-0.304371983,-0.187531276,-0.236547292,-0.177801734,1.0284793610730558,0.6216330102361426,-0.287679277,0.22430492864789556,0.32119728874378134,-0.022885545,-0.212948436,5.356884692854718,5.023630725192936,-0.245178014,-0.316211051,0.6354779366074328,1.953807531559639,-0.224834611,0.576737654329804,-0.210650811,1.1287490339173363,0.38609479215153986,-0.299559827,-0.215081392,-0.286538366,-0.137368156,-0.013784078,1.6403580861601983,-0.266433899,0.12722321322660043,-0.267428401,-0.266911585,3.2004905650982445,2.880663545767594,0.6509500448589611,1.0384429590351891,-0.362045966,-0.162783737,-0.33871997,3.7857990133630928,0.6898854145787819,0.519161432102377,-0.163232839,-0.229338938,0.4639875303641698,1.9197736032821242,-0.265043265,-0.25735505,1.7196526238188492,1.2318055044848422,0.7981527355191519,-0.204791567,1.3467645200528255,2.1970991910574327,0.23362133756315348,1.240913341190029,0.5289706257358964,-0.315320357,0.127800871632849,-0.294347344,3.984988723023987,-0.216711595,-0.22444115,0.9836194105674123,0.05034474893370378,-0.256444092,0.15822506995401472,0.423540464683184,-0.069953443,-0.199301111,0.7301344987669434,2.942708128536854,4.384422096266712,4.432448627801564,-0.295102434,0.25396005554284357,-0.258224191,-0.269734622,0.06146562637518202,0.024843835895602313,-0.199710411,2.0196348821646484,-0.354924907,-0.033711625,-0.137662077,-0.030032772,0.12026073445240398
-0.360956378,-0.42526882,-0.307224399,-0.328346511,0.005528433986959516,-0.160909037,-0.26074654,-0.357806939,-0.210272005,-0.149632654,-0.370139995,-0.354236436,-0.349623667,-0.405600607,-0.278276719,-0.092873464,-0.173148273,-0.234851714,-0.233584971,-0.163318957,-0.223705403,-0.367129931,-0.273405297,-0.19204145,-0.187531276,0.03786879046892294,-0.177801734,-0.6099351,-0.431871228,0.22159473701844382,-0.164138264,-0.434225843,-0.143026054,0.3017971920831849,-0.259695732,-0.246005237,-0.349519895,-0.316211051,-0.369686374,-0.293035731,-0.224834611,-0.298713241,-0.210650811,0.053032183366743375,-0.138873823,-0.299559827,-0.058213296,0.9099992366477702,-0.32377396,-0.229860491,-0.426435948,0.03418689650538718,-0.030701252,-0.267428401,-0.266911585,-0.24616178,-0.236459768,-0.300403544,-0.193081999,-0.362045966,-0.162783737,0.3984050683998826,-0.24214518,-0.325135124,-0.232556759,-0.296265601,-0.007283125,-0.331556395,-0.392909377,-0.265043265,-0.25735505,-0.366785116,-0.208416551,-0.25163673,0.8524804841885977,-0.231468088,-0.410198831,-0.102293029,0.14689955695886225,-0.30149155,0.0230178529990694,-0.169861147,-0.294347344,-0.211956364,0.12950464078645155,-0.22444115,-0.383290889,-0.428874115,-0.256444092,-0.2764728,-0.304490931,-0.069953443,-0.199301111,-0.43091904,-0.330574859,-0.303772445,-0.26223528,-0.295102434,-0.322566664,-0.258224191,-0.269734622,0.11930295836325758,-0.430430868,-0.199710411,0.25599074210398826,-0.354924907,-0.31936037,-0.137662077,-0.414543921,-0.233876949
-0.360956378,-0.42526882,-0.214631379,0.9903820104388572,-0.260675194,-0.274036305,0.4504336317774074,0.09744737502813011,-0.289548378,1.5243785780069596,0.30226592572254657,0.1546686660165075,-0.188573843,0.15260518824760172,-0.278276719,-0.377590272,-0.284703247,-0.234851714,-0.233584971,-0.258860888,0.6069879212398998,-0.109799902,0.8613102662545554,-0.304371983,-0.187531276,-0.236547292,-0.177801734,0.0454306845632344,-0.077595466,-0.287679277,-0.058199211,-0.434225843,-0.323236817,-0.212948436,0.5088548228114687,0.925024976658526,-0.245178014,-0.316211051,-0.146316527,0.6057015739206036,-0.224834611,1.0144631021010944,-0.210650811,0.1874967896855675,-0.091149403,-0.299559827,-0.215081392,-0.286538366,-0.230571058,-0.186645209,0.36848483421069855,-0.266433899,-0.241267205,-0.267428401,-0.266911585,0.8009224764750607,0.7432075594184893,-0.300403544,0.45508903147558794,-0.173684943,-0.162783737,-0.093011624,0.5850219310366442,0.7913874684106027,0.8950205278032062,-0.096716457,0.214772687374941,-0.225483872,0.904449368065381,-0.265043265,-0.25735505,0.05050243169384241,0.5116944767232892,0.12628747751059566,-0.204791567,0.820686984022344,0.13298825669039963,-0.046307301,0.08776367673015052,0.7365861695488162,0.0230178529990694,-0.169861147,-0.294347344,2.1602299895739043,-0.216711595,-0.22444115,0.3001642610329916,-0.428874115,-0.256444092,-0.116320953,0.05952476688615352,-0.069953443,-0.199301111,-0.43091904,0.8969062612218769,0.9464127660629628,0.4084338498052238,-0.295102434,-0.157844744,-0.258224191,-0.269734622,-0.285558366,0.9353932438908531,-0.199710411,-0.247907584,-0.354924907,-0.033711625,-0.137662077,-0.309113445,-0.233876949
-0.360956378,-0.42526882,-0.19919921,-0.328346511,-0.260675194,-0.274036305,-0.26074654,-0.357806939,-0.289548378,-0.301815494,-0.370139995,-0.252455415,-0.148311387,-0.367968756,-0.278276719,-0.377590272,-0.284703247,-0.234851714,-0.233584971,-0.258860888,-0.327542068,-0.293607066,-0.273405297,-0.36053725,-0.187531276,-0.236547292,-0.177801734,0.3731135767331749,-0.124210698,-0.287679277,-0.199451281,0.0693895782105362,-0.323236817,-0.212948436,-0.249967244,-0.246005237,-0.349519895,-0.316211051,-0.258001451,-0.293035731,-0.224834611,-0.298713241,-0.210650811,-0.484826242,-0.234322662,-0.299559827,-0.215081392,-0.286538366,-0.183969607,0.029431204349361154,-0.267451792,-0.266433899,-0.293908694,-0.267428401,-0.266911585,-0.24616178,-0.236459768,-0.300403544,-0.193081999,-0.362045966,-0.162783737,-0.33871997,-0.24214518,-0.325135124,-0.232556759,0.10283268699927026,-0.229338938,-0.331556395,-0.392909377,-0.265043265,-0.25735505,-0.366785116,-0.208416551,-0.25163673,-0.204791567,-0.231468088,-0.410198831,-0.270250212,-0.385323365,-0.30149155,-0.315320357,-0.233645865,-0.294347344,-0.211956364,-0.216711595,-0.22444115,-0.383290889,-0.428874115,-0.256444092,-0.047684447,-0.044479718,-0.069953443,-0.199301111,-0.043901194,-0.330574859,-0.303772445,-0.26223528,-0.295102434,-0.487288584,-0.258224191,-0.269734622,-0.343395698,-0.202793516,-0.199710411,-0.247907584,0.7768277870288672,-0.31936037,-0.137662077,-0.439351092,-0.233876949
0.053073099741841816,0.7952289196259706,-0.214631379,-0.328346511,-0.260675194,-0.274036305,-0.26074654,-0.357806939,-0.289548378,-0.301815494,-0.33278411,-0.354236436,-0.067786475,-0.367968756,-0.278276719,-0.235231868,-0.284703247,-0.234851714,-0.233584971,-0.258860888,-0.327542068,-0.183322768,-0.273405297,-0.36053725,-0.187531276,-0.236547292,-0.177801734,4.9606740671123415,0.2580342023569291,-0.287679277,-0.199451281,0.8248127098102717,-0.323236817,-0.212948436,-0.240238756,-0.246005237,-0.245178014,-0.316211051,-0.258001451,-0.293035731,-0.224834611,-0.444621724,-0.210650811,-0.484826242,-0.234322662,-0.299559827,-0.215081392,-0.286538366,-0.32377396,-0.100214643,-0.267451792,-0.266433899,-0.39919167,-0.267428401,-0.266911585,-0.24616178,-0.236459768,-0.300403544,-0.193081999,-0.362045966,-0.154478978,-0.33871997,-0.24214518,-0.325135124,-0.232556759,-0.096716457,-0.229338938,-0.331556395,-0.392909377,-0.265043265,-0.25735505,-0.366785116,-0.208416551,-0.25163673,-0.204791567,-0.231468088,-0.301561414,-0.270250212,-0.400107335,-0.30149155,-0.315320357,-0.254907438,-0.294347344,-0.211956364,-0.216711595,-0.22444115,-0.383290889,-0.189264683,-0.256444092,-0.253593964,-0.200486446,-0.069953443,-0.199301111,-0.043901194,-0.330574859,-0.303772445,-0.26223528,-0.295102434,-0.487288584,-0.258224191,-0.269734622,-0.285558366,-0.430430868,-0.199710411,-0.247907584,1.0031783257583369,-0.31936037,-0.137662077,-0.358727786,-0.233876949
-0.360956378,-0.42526882,-0.307224399,-0.328346511,-0.260675194,-0.274036305,-0.26074654,-0.395744799,-0.289548378,-0.301815494,-0.370139995,-0.354236436,-0.349623667,-0.411872583,-0.053231482,-0.377590272,-0.284703247,-0.234851714,-0.233584971,-0.258860888,-0.327542068,-0.330368498,-0.273405297,-0.304371983,0.043177513817182336,-0.236547292,-0.177801734,-0.6099351,-0.441194274,-0.287679277,-0.199451281,-0.434225843,0.5778169985018303,-0.212948436,-0.240238756,-0.246005237,-0.349519895,-0.316211051,-0.258001451,-0.293035731,-0.224834611,-0.444621724,-0.210650811,-0.081432423,-0.234322662,-0.299559827,-0.215081392,-0.286538366,-0.416976862,-0.229860491,-0.426435948,-0.266433899,-0.346550182,-0.267428401,-0.266911585,-0.24616178,-0.236459768,-0.300403544,-0.193081999,-0.362045966,-0.162783737,-0.33871997,-0.24214518,-0.325135124,-0.232556759,-0.296265601,-0.229338938,-0.331556395,-0.280095573,-0.265043265,-0.25735505,-0.366785116,-0.208416551,-0.25163673,-0.204791567,-0.231468088,0.02435083909213472,-0.270250212,-0.385323365,-0.30149155,-0.315320357,-0.233645865,-0.294347344,-0.211956364,-0.216711595,-0.22444115,-0.383290889,-0.428874115,-0.256444092,-0.253593964,-0.304490931,-0.054253578,-0.199301111,-0.43091904,-0.330574859,-0.303772445,-0.26223528,-0.295102434,-0.487288584,-0.258224191,-0.269734622,-0.343395698,-0.430430868,-0.199710411,-0.247907584,-0.354924907,-0.31936037,-0.137662077,-0.519974397,-0.233876949
-0.360956378,-0.42526882,-0.276360059,-0.328346511,0.6044865975603411,0.06534549858476736,-0.26074654,2.6772218216856247,-0.091357447,-0.301815494,-0.258072341,-0.354236436,-0.349623667,-0.273889128,-0.278276719,1.7577857834834099,-0.173148273,-0.007216175,6.17289219994227,0.8876422928297734,-0.223705403,-0.367129931,-0.273405297,0.03261961552985761,-0.187531276,1.8215733237861305,-0.142579384,-0.6099351,-0.403902089,3.277238819696735,-0.199451281,-0.434225843,0.09725496353580536,1.404823537463466,0.0029734450678253112,-0.246005237,0.1721895088171306,0.2648157290872817,-0.034631604,-0.293035731,-0.224834611,3.640815788728837,0.47552272412409535,0.859819821279688,9.310561249724056,0.07975223532279888,-0.215081392,2.5053827068988017,0.8412623149994858,-0.229860491,-0.426435948,0.3348076917202655,1.6011848875745602,-0.267428401,-0.266911585,-0.24616178,-0.236459768,-0.300403544,-0.160673448,-0.173684943,-0.02160284,1.3812384532838966,-0.24214518,0.3853792530833196,-0.232556759,-0.296265601,0.214772687374941,1.4186402409179728,0.001938936761609376,0.21202094639542463,-0.25735505,0.4677899797250941,-0.208416551,-0.209645151,3.707115022989388,-0.231468088,-0.192923996,0.23362133756315348,1.285265251361563,-0.093876006,1.0380324823011904,-0.254907438,-0.294347344,-0.211956364,0.12950464078645155,-0.22444115,1.2570014703811805,0.5295636133578617,1.348659132957467,-0.2764728,-0.304490931,-0.069953443,1.5609172997407623,-0.43091904,-0.330574859,-0.303772445,-0.26223528,0.20725163008389758,0.1715990955446953,-0.258224191,-0.269734622,2.317121573910129,1.618305299887291,-0.199710411,-0.247907584,-0.354924907,0.8232346089804066,-0.137662077,-0.52617619,-0.233876949
